schema_version,suite_id,case_id,case_family,n_qubits,actual_n_qubits,benchmark_n_qubits,actual_n_qubits_source,actual_n_qubits_warning,route_id,benchmark_role,backend_family,execution_model,parallelism_mode,circuit_semantics_hash,tensor_network_hash,contraction_plan_hash,contraction_execution_target,upmem_execution_mode,policy,quantization_mode,generic_only_all_tasks_used_generic_backend,valid_primary_upmem_codepath_result,upmem_program_executed,dpu_program_invocations,state_output_mode,validation_method,performance_tier,timing_scope,repeat_count,total_wall_time_s_median,total_wall_time_s_p25,total_wall_time_s_p75,total_wall_time_s_iqr,total_wall_time_s_mean,total_wall_time_s_min,total_wall_time_s_max,total_wall_time_s_std,total_host_residual_time_s_median,total_host_residual_time_s_p25,total_host_residual_time_s_p75,total_host_residual_time_s_iqr,total_host_residual_time_s_mean,total_host_residual_time_s_min,total_host_residual_time_s_max,total_host_residual_time_s_std,reported_time_s_median,reported_time_s_mean,reported_time_s_min,reported_time_s_max,reported_time_s_std,timing_basis,simulation_compute_time_s_median,simulation_compute_time_s_p25,simulation_compute_time_s_p75,simulation_compute_time_s_iqr,simulation_compute_time_s_mean,simulation_compute_time_s_min,simulation_compute_time_s_max,simulation_compute_time_s_std,planning_time_s_median,planning_time_s_mean,planning_time_s_min,planning_time_s_max,planning_time_s_std,actual_transfer_bytes_median,tn_estimated_flops,tn_max_intermediate_bytes,validation_passed_count,validation_failed_count,unsupported_count,slice_count,slicing_flop_ratio,slicing_flop_change_kind,max_abs_error,l2_error,execution_max_abs_error,execution_l2_error,full_precision_max_abs_error,full_precision_l2_error,hardware_speedup_applicable,gpu_backend_verified,gpu_device_name,cpu_fallback_used,resource_skip_reason
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_10q_thesis_tn,xor,10,10,10,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.006375908000336494,0.006369070499204099,0.006707477998133982,0.0003384074989298824,0.0065923963314465555,0.006362232998071704,0.007039047995931469,0.00031587975925668625,,,,,,,,,0.006375908000336494,0.0065923963314465555,0.006362232998071704,0.007039047995931469,0.00031587975925668625,total_wall,0.000106339,0.000105277,0.000112305,7.028000000000001e-06,0.00010960833333333333,0.000104215,0.000118271,6.1865008598471005e-06,0.0,0.0,0.0,0.0,0.0,,0,16384,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_10q_thesis_tn,xor,10,10,10,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.001185797002108302,0.0011503610003273934,0.0013163160037947819,0.00016595500346738845,0.0012491856687120162,0.0011149249985464849,0.0014468350054812618,0.00014272270425831236,,,,,,,,,0.001185797002108302,0.0012491856687120162,0.0011149249985464849,0.0014468350054812618,0.00014272270425831236,total_wall,0.0004984020051779225,0.00046709800517419353,0.0006424960047297645,0.000175397999555571,0.0005735953382099979,0.0004357940051704645,0.0007865900042816065,0.0001527634036616766,0.0003274830014561303,0.00032207566740301746,0.00030230500124162063,0.0003364389995113015,1.445018813349523e-05,,2696,16384,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_10q_thesis_tn,xor,10,10,10,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.002695588998903986,0.002630777999002021,0.002838912001607241,0.0002081340026052203,0.0027479303341048458,0.0025659669991000555,0.002982235004310496,0.0001739242642999656,,,,,,,,,0.002695588998903986,0.0027479303341048458,0.0025659669991000555,0.002982235004310496,0.0001739242642999656,total_wall,0.0008265750002465211,0.0008175430011760909,0.0009333494999737013,0.0001158064987976104,0.0008917366673510211,0.0008085110021056607,0.0010401239997008815,0.0001051845277235494,0.00107606100209523,0.0010658356671531994,0.0009562380000716075,0.001165207999292761,8.561749529011681e-05,,4864,8192,3,0,0,2,1.6300268096514745,inflation,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_12q_thesis_tn,xor,12,12,12,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.010518953997234348,0.010387192498455988,0.012504585498390952,0.002117392999934964,0.011754867332153177,0.010255430999677628,0.014490216999547556,0.0019371739630616937,,,,,,,,,0.010518953997234348,0.011754867332153177,0.010255430999677628,0.014490216999547556,0.0019371739630616937,total_wall,0.000136725,0.00013141,0.00015790999999999998,2.6499999999999994e-05,0.000147305,0.000126095,0.000179095,2.289399193383859e-05,0.0,0.0,0.0,0.0,0.0,,0,65536,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_12q_thesis_tn,xor,12,12,12,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0018534750051912852,0.0016021100054786075,0.0018721095002547372,0.0002699994947761297,0.0016983213354251347,0.0013507450057659298,0.0018907439953181893,0.00024624408366604204,,,,,,,,,0.0018534750051912852,0.0016983213354251347,0.0013507450057659298,0.0018907439953181893,0.00024624408366604204,total_wall,0.0007235020020743832,0.0006224435019248631,0.0008783715020399541,0.000255928000115091,0.0007593760019517504,0.000521385001775343,0.001033241002005525,0.00021049837551758132,0.00040860399894881994,0.00043333966702145216,0.00038979799865046516,0.0005016170034650713,4.888600628456509e-05,,9800,65536,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_12q_thesis_tn,xor,12,12,12,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0035474719988997094,0.003510647999064531,0.0041387470009794924,0.0006280990019149613,0.003917106000396113,0.003473823999229353,0.0047300220030592754,0.0005756042202203714,,,,,,,,,0.0035474719988997094,0.003917106000396113,0.003473823999229353,0.0047300220030592754,0.0005756042202203714,total_wall,0.0011560409984667785,0.0011302074999548495,0.001530526002170518,0.00040031850221566856,0.0013884753352613188,0.0011043740014429204,0.0019050110058742575,0.00036585442816055913,0.0015183380019152537,0.001587023335256769,0.0013360570010263473,0.001906675002828706,0.0002379628574062284,,10096,65536,3,0,0,2,0.06135744846363283,reduction,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_14q_thesis_tn,xor,14,14,14,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0274407169999904,0.027109347000077832,0.03311525450044428,0.0060059075003664475,0.03100282866701794,0.026777977000165265,0.03878979200089816,0.005512857973213667,,,,,,,,,0.0274407169999904,0.03100282866701794,0.026777977000165265,0.03878979200089816,0.005512857973213667,total_wall,0.000190857,0.000188813,0.000226328,3.751500000000001e-05,0.00021314166666666667,0.000186769,0.000261799,3.444638347086995e-05,0.0,0.0,0.0,0.0,0.0,,0,262144,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_14q_thesis_tn,xor,14,14,14,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0017936830045073293,0.0017525515031593386,0.0019904055006918497,0.00023785399753251113,0.001897410334398349,0.001711420001811348,0.00218712799687637,0.00020759583066933392,,,,,,,,,0.0017936830045073293,0.001897410334398349,0.001711420001811348,0.00218712799687637,0.00020759583066933392,total_wall,0.0007621539989486337,0.000706074497429654,0.0009729884986882098,0.0002669140012585558,0.0008653239977623647,0.0006499949959106743,0.001183822998427786,0.0002298203944522349,0.0004954759933752939,0.0004920799983665347,0.00045262600178830326,0.000528137999936007,3.0921029010899576e-05,,34696,262144,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_14q_thesis_tn,xor,14,14,14,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.00596594200032996,0.0052500390011118725,0.006421138499717927,0.0011710994986060541,0.00579213766710988,0.004534136001893785,0.006876334999105893,0.0009640643115891903,,,,,,,,,0.00596594200032996,0.00579213766710988,0.004534136001893785,0.006876334999105893,0.0009640643115891903,total_wall,0.0024565819985582493,0.0020795925011043437,0.0027347419963916764,0.0006551494952873327,0.00239069566547793,0.001702603003650438,0.0030129019942251034,0.0005369522746267896,0.0023059609957272187,0.002219074999932976,0.0016126949994941242,0.0027385690045775846,0.00046372402067719536,,38416,131072,3,0,0,2,0.09017501690077367,reduction,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_16q_thesis_tn,xor,16,16,16,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0868046290052007,0.08572873250159319,0.08728420050465502,0.0015554680030618329,0.0864070790024319,0.08465283599798568,0.08776377200410934,0.0013007729015410453,,,,,,,,,0.0868046290052007,0.0864070790024319,0.08465283599798568,0.08776377200410934,0.0013007729015410453,total_wall,0.000344584,0.0003379665,0.000438089,0.00010012250000000002,0.000402509,0.000331349,0.000531594,9.143666013512671e-05,0.0,0.0,0.0,0.0,0.0,,0,1048576,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_16q_thesis_tn,xor,16,16,16,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.002056202996755019,0.0020308909988671076,0.002577933995780768,0.0005470429969136603,0.0023871489975135773,0.0020055790009791963,0.003099664994806517,0.0005042486040541523,,,,,,,,,0.002056202996755019,0.0023871489975135773,0.0020055790009791963,0.003099664994806517,0.0005042486040541523,total_wall,0.000893769996764604,0.0008739684963074978,0.0013625469982798677,0.0004885785019723698,0.0011930869974700424,0.0008541669958503917,0.0018313239997951314,0.00045159122575845777,0.0005465420035761781,0.0005499013326092003,0.0005353009983082302,0.0005678609959431924,1.3503139885751636e-05,,133960,1048576,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_16q_thesis_tn,xor,16,16,16,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.005740460997913033,0.00549842849795823,0.006054182002117159,0.000555753504158929,0.005788253334079248,0.005256395998003427,0.006367903006321285,0.0004550274994855418,,,,,,,,,0.005740460997913033,0.005788253334079248,0.005256395998003427,0.006367903006321285,0.0004550274994855418,total_wall,0.0026801510030054487,0.0025078385006054305,0.0028788170020561665,0.0003709785014507361,0.002697720000772582,0.002335525998205412,0.0030774830011068843,0.00030315733077126793,0.001851430999522563,0.001860434332532653,0.0017809089986258186,0.0019489629994495772,6.890250020710855e-05,,148192,1048576,3,0,0,2,0.9844812925170068,reduction,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_18q_thesis_tn,xor,18,18,18,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.3387157729957835,0.33287023099546786,0.33953171799657866,0.0066614870011108,0.33536270832943654,0.32702468899515225,0.34034766299737385,0.005933390883157032,,,,,,,,,0.3387157729957835,0.33536270832943654,0.32702468899515225,0.34034766299737385,0.005933390883157032,total_wall,0.001040596,0.0010223615,0.0010967155,7.4354e-05,0.0010658526666666667,0.001004127,0.001152835,6.328212872701284e-05,0.0,0.0,0.0,0.0,0.0,,0,4194304,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_18q_thesis_tn,xor,18,18,18,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0027810090032289736,0.002762789503321983,0.0036680369994428474,0.0009052474961208645,0.0033602146674335622,0.0027445700034149922,0.004555064995656721,0.0008450177238054847,,,,,,,,,0.0027810090032289736,0.0033602146674335622,0.0027445700034149922,0.004555064995656721,0.0008450177238054847,total_wall,0.0013835260033374652,0.0013763774986728095,0.002313785003934754,0.0009374075052619446,0.0019989330006258874,0.0013692289940081537,0.003244044004532043,0.0008804457810886054,0.0006410280038835481,0.0006526633320997158,0.000634595999144949,0.0006823659932706505,2.116646296567365e-05,,530568,4194304,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_18q_thesis_tn,xor,18,18,18,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.009186502997181378,0.009172361500532134,0.009850233498582384,0.0006778719980502501,0.009619562333682552,0.009158220003882889,0.010513963999983389,0.0006325428773022774,,,,,,,,,0.009186502997181378,0.009619562333682552,0.009158220003882889,0.010513963999983389,0.0006325428773022774,total_wall,0.005696238004020415,0.0055687445019430015,0.00583387050210149,0.00026512600015848875,0.005702997334689523,0.005441250999865588,0.005971503000182565,0.00021652723057906555,0.0022867350053275004,0.0024335490015801042,0.0021036719990661368,0.0029102400003466755,0.00034525714792906214,,558464,4194304,3,0,0,2,1.0422526799844725,inflation,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_20q_thesis_tn,xor,20,20,20,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,1.3023996760020964,1.2981239514992922,1.3194820214994252,0.02135807000013301,1.3109374233317794,1.293848226996488,1.336564366996754,0.01845421363320067,,,,,,,,,1.3023996760020964,1.3109374233317794,1.293848226996488,1.336564366996754,0.01845421363320067,total_wall,0.003746755,0.003705763,0.003937381,0.00023161800000000028,0.003846511,0.003664771,0.004128007,0.00020184208774187828,0.0,0.0,0.0,0.0,0.0,,0,16777216,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_20q_thesis_tn,xor,20,20,20,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.005042236000008415,0.004884686499281088,0.00652291900041746,0.0016382325011363719,0.005924324999796227,0.00472713699855376,0.008003602000826504,0.0014758876380988558,,,,,,,,,0.005042236000008415,0.005924324999796227,0.00472713699855376,0.008003602000826504,0.0014758876380988558,total_wall,0.003571094996004831,0.003387331496924162,0.005031479995523114,0.0016441484985989518,0.004422175996296573,0.0032035679978434928,0.0064918649950413965,0.001471162451314919,0.00069835499743931,0.0006823619987699203,0.0006432820009649731,0.0007054489979054779,2.7785078513229673e-05,,2116680,16777216,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_20q_thesis_tn,xor,20,20,20,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.02118714700191049,0.017422178498236462,0.05003429300268181,0.032612114504445344,0.037908598666642014,0.013657209994562436,0.07888143900345312,0.029134804178542417,,,,,,,,,0.02118714700191049,0.037908598666642014,0.013657209994562436,0.07888143900345312,0.029134804178542417,total_wall,0.016319217000273056,0.012740121001115767,0.04473438049899414,0.031994259497878375,0.032876595333315585,0.009161025001958478,0.07314954399771523,0.02862682569159226,0.003176828999130521,0.003384684333771778,0.002762354000878986,0.004214870001305826,0.0006109301994926085,,4194960,8388608,3,0,0,2,0.1540795512044104,reduction,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_8q_thesis_tn,xor,8,8,8,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.006104751999373548,0.005779623999842443,0.006516666999232257,0.0007370429993898142,0.00616260999959195,0.005454496000311337,0.006928581999090966,0.0006031821416960154,,,,,,,,,0.006104751999373548,0.00616260999959195,0.005454496000311337,0.006928581999090966,0.0006031821416960154,total_wall,8.2183e-05,8.075049999999999e-05,9.093e-05,1.0179500000000006e-05,8.705933333333333e-05,7.9318e-05,9.9677e-05,8.998377273461897e-06,0.0,0.0,0.0,0.0,0.0,,0,4096,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_8q_thesis_tn,xor,8,8,8,n_qubits,,quimb_tn_exact,serious_external_tn_baseline,quimb,tensor_network,sequential,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.0009816150050028227,0.0009601400051906239,0.0011428460020397324,0.0001827059968491085,0.0010747856698192966,0.0009386650053784251,0.001304076999076642,0.000163078837522192,,,,,,,,,0.0009816150050028227,0.0010747856698192966,0.0009386650053784251,0.001304076999076642,0.000163078837522192,total_wall,0.0004191839980194345,0.000390204499126412,0.0005722499990952201,0.00018204549996880814,0.0005019083328079432,0.00036122500023338944,0.0007253160001710057,0.00015973530341066182,0.0002620800005388446,0.0002611016680020839,0.00025623900000937283,0.00026498600345803425,3.6373404429690267e-06,,840,4096,3,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_cpu_tn_quimb,quest_xor_8q_thesis_tn,xor,8,8,8,n_qubits,,quimb_tn_sliced_exact,explicit_slicing_evidence,quimb,tensor_network,slicing,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,3,0.002263821996166371,0.0022517994984809775,0.002662917999259662,0.0004111185007786844,0.002521870999771636,0.002239777000795584,0.003062014002352953,0.00038206490537496,,,,,,,,,0.002263821996166371,0.002521870999771636,0.002239777000795584,0.003062014002352953,0.00038206490537496,total_wall,0.0006865840041427873,0.0006864535025670193,0.0008165970029949676,0.0001301435004279483,0.0007731723356603956,0.0006863230009912513,0.0009466100018471479,0.00012263899616324274,0.0009134380015893839,0.0009398806651006453,0.0008684939966769889,0.001037709997035563,7.156779785404225e-05,,6576,8192,3,0,0,2,1.9759615384615385,inflation,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_12q_research_correctness,bb84,12,12,12,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.010323464004613925,0.010323464004613925,0.010323464004613925,0.0,0.010323464004613925,0.010323464004613925,0.010323464004613925,0.0,,,,,,,,,0.010323464004613925,0.010323464004613925,0.010323464004613925,0.010323464004613925,0.0,total_wall,0.000635578,0.000635578,0.000635578,0.0,0.000635578,0.000635578,0.000635578,0.0,0.0,0.0,0.0,0.0,0.0,,0,65536,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_12q_research_correctness,bb84,12,12,12,n_qubits,,quest_gpu_full_state_exact,serious_gpu_full_state_baseline,quest,full_state,not_applicable,,,,gpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.7126230520007084,0.7126230520007084,0.7126230520007084,0.0,0.7126230520007084,0.7126230520007084,0.7126230520007084,0.0,,,,,,,,,0.7126230520007084,0.7126230520007084,0.7126230520007084,0.7126230520007084,0.0,total_wall,0.00355196,0.00355196,0.00355196,0.0,0.00355196,0.00355196,0.00355196,0.0,0.0,0.0,0.0,0.0,0.0,,0,65536,1,0,0,,,unavailable,3.0206719197305785e-17,5.935268645319832e-17,3.0206719197305785e-17,5.935268645319832e-17,3.0206719197305785e-17,5.935268645319832e-17,False,True,AMD Radeon RX 6600 (gfx1032),False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_16q_research_correctness,bb84,16,16,16,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.08772553999733645,0.08772553999733645,0.08772553999733645,0.0,0.08772553999733645,0.08772553999733645,0.08772553999733645,0.0,,,,,,,,,0.08772553999733645,0.08772553999733645,0.08772553999733645,0.08772553999733645,0.0,total_wall,0.002968869,0.002968869,0.002968869,0.0,0.002968869,0.002968869,0.002968869,0.0,0.0,0.0,0.0,0.0,0.0,,0,1048576,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_16q_research_correctness,bb84,16,16,16,n_qubits,,quest_gpu_full_state_exact,serious_gpu_full_state_baseline,quest,full_state,not_applicable,,,,gpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,3.583264672997757,3.583264672997757,3.583264672997757,0.0,3.583264672997757,3.583264672997757,3.583264672997757,0.0,,,,,,,,,3.583264672997757,3.583264672997757,3.583264672997757,3.583264672997757,0.0,total_wall,0.005621195,0.005621195,0.005621195,0.0,0.005621195,0.005621195,0.005621195,0.0,0.0,0.0,0.0,0.0,0.0,,0,1048576,1,0,0,,,unavailable,3.5785870970562734e-17,7.453683748902168e-17,3.5785870970562734e-17,7.453683748902168e-17,3.5785870970562734e-17,7.453683748902168e-17,False,True,AMD Radeon RX 6600 (gfx1032),False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_4q_research_correctness,bb84,4,4,4,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.005001167002774309,0.005001167002774309,0.005001167002774309,0.0,0.005001167002774309,0.005001167002774309,0.005001167002774309,0.0,,,,,,,,,0.005001167002774309,0.005001167002774309,0.005001167002774309,0.005001167002774309,0.0,total_wall,0.000180527,0.000180527,0.000180527,0.0,0.000180527,0.000180527,0.000180527,0.0,0.0,0.0,0.0,0.0,0.0,,0,256,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_4q_research_correctness,bb84,4,4,4,n_qubits,,quest_gpu_full_state_exact,serious_gpu_full_state_baseline,quest,full_state,not_applicable,,,,gpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.04268695199425565,0.04268695199425565,0.04268695199425565,0.0,0.04268695199425565,0.04268695199425565,0.04268695199425565,0.0,,,,,,,,,0.04268695199425565,0.04268695199425565,0.04268695199425565,0.04268695199425565,0.0,total_wall,0.000324011,0.000324011,0.000324011,0.0,0.000324011,0.000324011,0.000324011,0.0,0.0,0.0,0.0,0.0,0.0,,0,256,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,True,AMD Radeon RX 6600 (gfx1032),False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_8q_research_correctness,bb84,8,8,8,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.005129347002366558,0.005129347002366558,0.005129347002366558,0.0,0.005129347002366558,0.005129347002366558,0.005129347002366558,0.0,,,,,,,,,0.005129347002366558,0.005129347002366558,0.005129347002366558,0.005129347002366558,0.0,total_wall,0.000370743,0.000370743,0.000370743,0.0,0.000370743,0.000370743,0.000370743,0.0,0.0,0.0,0.0,0.0,0.0,,0,4096,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bb84_8q_research_correctness,bb84,8,8,8,n_qubits,,quest_gpu_full_state_exact,serious_gpu_full_state_baseline,quest,full_state,not_applicable,,,,gpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.046047884003201034,0.046047884003201034,0.046047884003201034,0.0,0.046047884003201034,0.046047884003201034,0.046047884003201034,0.0,,,,,,,,,0.046047884003201034,0.046047884003201034,0.046047884003201034,0.046047884003201034,0.0,total_wall,0.001610994,0.001610994,0.001610994,0.0,0.001610994,0.001610994,0.001610994,0.0,0.0,0.0,0.0,0.0,0.0,,0,4096,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,True,AMD Radeon RX 6600 (gfx1032),False,
research_benchmark_pack_v1,thesis_full_state_correctness,quest_bv_12q_research_correctness,bv,12,12,12,n_qubits,,quest_cpu_full_state_exact,serious_full_state_baseline,quest,full_state,not_applicable,,,,cpu,,not_applicable,not_applicable,,,False,,full_dump,full_statevector,False,end_to_end_and_compute,1,0.01095971400354756,0.01095971400354756,0.01095971400354756,0.0,0.01095971400354756,0.01095971400354756,0.01095971400354756,0.0,,,,,,,,,0.01095971400354756,0.01095971400354756,0.01095971400354756,0.01095971400354756,0.0,total_wall,0.000964994,0.000964994,0.000964994,0.0,0.000964994,0.000964994,0.000964994,0.0,0.0,0.0,0.0,0.0,0.0,,0,65536,1,0,0,,,unavailable,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,False,
