schema_version,case_id,case_family,n_qubits,actual_n_qubits,benchmark_n_qubits,actual_n_qubits_source,actual_n_qubits_warning,repeat_id,cpu_route_id,gpu_route_id,timing_scope,state_output_mode,validation_method,performance_tier,cpu_total_wall_time_s,gpu_total_wall_time_s,wall_time_ratio_cpu_over_gpu,cpu_total_host_residual_time_s,gpu_total_host_residual_time_s,cpu_simulation_compute_time_s,gpu_simulation_compute_time_s,compute_speedup_cpu_over_gpu,gpu_device_name
research_benchmark_pack_v1,quest_bb84_8q_thesis_gpu,bb84,8,8,8,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.010986184999637771,0.07440995299839415,0.14764402552269945,,,0.005257397,0.024764061,0.2122994689764332,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bb84_8q_thesis_gpu,bb84,8,8,8,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.011340056000335608,0.07194274200446671,0.15762612995250497,,,0.005758994,0.024791002,0.23230178433288012,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_10q_thesis_gpu,bv,10,10,10,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.015684004996728618,0.09160373600025196,0.17121577876131033,,,0.010112992,0.047646046,0.21225249205359034,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_10q_thesis_gpu,bv,10,10,10,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.015127754995774012,0.08539803700114135,0.17714406006278374,,,0.009920863,0.041938066,0.2365598594842213,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_10q_thesis_gpu,bv,10,10,10,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.015133426000829786,0.08629754900175612,0.17536333506438087,,,0.010145873,0.042079926,0.2411095732440214,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_10q_thesis_gpu,bv,10,10,10,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.014978165992943104,0.08546967100119218,0.175245391932469,,,0.009923458,0.04203701,0.23606479147779538,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_10q_thesis_gpu,bv,10,10,10,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.015411595995828975,0.09034581500600325,0.17058450349697896,,,0.009993639,0.047722101,0.20941322344546398,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_12q_research_correctness,bv,12,12,12,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,correctness_wall_and_compute,full_dump,full_statevector,False,0.01095971400354756,0.6851678070015623,0.015995663969545743,,,0.000964994,0.005831003,0.16549365520820344,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_12q_thesis_gpu,bv,12,12,12,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.020023406003019772,0.5458716069988441,0.036681530503311514,,,0.014587445,0.078784943,0.18515523962491157,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_12q_thesis_gpu,bv,12,12,12,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.01920714999869233,0.5463450429961085,0.0351557138568733,,,0.014100124,0.07960391,0.1771285355204286,AMD Radeon RX 6600 (gfx1032)
