schema_version,suite_id,case_id,case_family,benchmark_n_qubits,workload_kind,not_real_quantum_circuit,planner_motif,planner_id,planner_config_hash,planner_selection_scope,score_model,pim_objective_version,pim_weight_profile,pim_feasible,pim_objective_score,pim_objective_rank,pim_selected,pim_estimated_flops,pim_peak_intermediate_bytes,pim_total_intermediate_write_bytes,pim_estimated_host_dpu_bytes,pim_estimated_mram_to_wram_bytes,pim_estimated_tile_count,pim_largest_tensor_bytes,pim_host_to_dpu_payload_bytes,pim_dpu_to_host_payload_bytes,pim_mram_dma_window_bytes_model,pim_tile_iterations,pim_host_completion_events,pim_numeric_component_invocations,pim_numeric_recombination_flops,pim_task_mram_payload_bytes,pim_native_static_mram_reservation_bytes,pim_mram_capacity_bytes,pim_mram_static_reservation_pressure_ratio,pim_mram_max_region_payload_ratio,pim_mram_payload_pressure_ratio,pim_known_wram_static_bytes,pim_wram_budget_bytes,pim_wram_known_pressure_ratio
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_ghz_3q_semantic_v2,quantum,3,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bv_3q_semantic_v2,quantum,3,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3951644199379108,3,False,408,64,408,1032,3672,10,64,624,408,3672,10,10,10,0,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3951644199379108,2,False,408,64,408,1032,3672,10,64,624,408,3672,10,10,10,0,144,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_ghz_3q_semantic_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3220906857960354,5,False,168,64,128,392,1472,5,64,264,128,1472,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bv_3q_semantic_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.4110468714067665,5,False,736,256,600,1416,6488,10,256,816,600,6488,10,10,10,0,416,786432,67108864,0.01171875,0.0009765625,0.0009765625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3220906857960354,4,False,168,64,128,392,1472,5,64,264,128,1472,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.4110468714067665,4,False,736,256,600,1416,6488,10,256,816,600,6488,10,10,10,0,416,786432,67108864,0.01171875,0.0009765625,0.0009765625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.compute_oriented,638f09e3766d56f7f57c13aabd54a5504ec08dc6e213c8124ed16f732a36dada,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,compute_oriented,True,0.347808793167921,1,True,160,64,120,376,1400,5,64,256,120,1400,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.compute_oriented,638f09e3766d56f7f57c13aabd54a5504ec08dc6e213c8124ed16f732a36dada,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,compute_oriented,True,0.42793908972720685,1,True,400,64,328,872,3528,10,64,544,328,3528,10,10,10,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.host_transfer_oriented,553e7e0a7a591e1b4a6de756bcf637b0e4cead923e8bbd9834300fa1e2db3026,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,host_transfer_oriented,True,0.36710937771012714,1,True,160,64,120,376,1400,5,64,256,120,1400,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.host_transfer_oriented,553e7e0a7a591e1b4a6de756bcf637b0e4cead923e8bbd9834300fa1e2db3026,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,host_transfer_oriented,True,0.4269563531665516,1,True,400,64,328,872,3528,10,64,544,328,3528,10,10,10,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.local_movement_oriented,40c5f2dba78149fbd966780eb0ed1346b1fe5e783f8d424be5a584f437038a34,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,local_movement_oriented,True,0.2976264218741394,1,True,160,64,120,376,1400,5,64,256,120,1400,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.local_movement_oriented,40c5f2dba78149fbd966780eb0ed1346b1fe5e783f8d424be5a584f437038a34,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,local_movement_oriented,True,0.34647331873875126,1,True,400,64,328,872,3528,10,64,544,328,3528,10,10,10,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.synchronization_constrained,b8051e9addae8ef03cd83f704a6c0b44a271351853044aaaeb6bc834b43172be,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,synchronization_constrained,True,0.9423181728275855,1,True,160,64,120,376,1400,5,64,256,120,1400,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.synchronization_constrained,b8051e9addae8ef03cd83f704a6c0b44a271351853044aaaeb6bc834b43172be,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,synchronization_constrained,True,1.2610957725641385,1,True,400,64,328,872,3528,10,64,544,328,3528,10,10,10,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.wram_constrained,fde812588671a3d9df7989613d74a726977d15c7159aab8025fab190502208a8,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,wram_constrained,True,0.009823907094880562,1,True,160,64,120,376,1400,5,64,256,120,1400,5,5,5,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,custom_upmem.greedy.v2.wram_constrained,fde812588671a3d9df7989613d74a726977d15c7159aab8025fab190502208a8,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,wram_constrained,True,0.009823907094880562,1,True,400,64,328,872,3528,10,64,544,328,3528,10,10,10,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_ghz_3q_semantic_v2,quantum,3,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bv_3q_semantic_v2,quantum,3,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3763269069591295,1,True,216,64,216,648,1944,10,64,432,216,1944,10,10,10,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_ghz_3q_semantic_v2,quantum,3,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_bv_3q_semantic_v2,quantum,3,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3763269069591295,1,True,216,64,216,648,1944,10,64,432,216,1944,10,10,10,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_ghz_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.31503085162458677,1,True,120,64,120,376,1080,5,64,256,120,1080,5,5,5,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_sensitivity_v2_planner_compare,quantum_bv_3q_sensitivity_v2,quantum,3,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3763269069591295,1,True,216,64,216,648,1944,10,64,432,216,1944,10,10,10,0,104,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_xor_4q_semantic_v2,quantum,4,quantum_circuit,False,,cotengra.flops,29abf6127107d130856c0eaa87fbe850bf32d0d563501d9dac818edbc4b47437,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34244275615083586,1,True,208,64,208,576,1872,6,64,368,208,1872,6,6,6,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_xor_4q_semantic_v2,quantum,4,quantum_circuit,False,,cotengra.size,e9852bf700905b31e3be67ba9bb323fddcf0304d58266d028aec042719273fd7,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34244275615083586,1,True,208,64,208,576,1872,6,64,368,208,1872,6,6,6,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_xor_4q_semantic_v2,quantum,4,quantum_circuit,False,,custom_upmem.greedy.v2.balanced_literature_informed,732e5d6ce69eb7f899d95e1d4a3ba1c390eb63c7f748cdd8667ef363f7fa7de4,projected_prefix,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.3599885350861377,5,False,432,64,288,736,3744,6,64,448,288,3744,6,6,6,0,192,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_xor_4q_semantic_v2,quantum,4,quantum_circuit,False,,opt_einsum.auto,e4fe2eea8b9aaa935b91fc73f8e7b5a4d59746c545686b2803cb83e99dd31633,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34244275615083586,1,True,208,64,208,576,1872,6,64,368,208,1872,6,6,6,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
research_benchmark_pack_v1,thesis_planner_semantic_v2_planner_compare,quantum_xor_4q_semantic_v2,quantum,4,quantum_circuit,False,,opt_einsum.greedy,2197acf1524706bd82747388500c1b3a4fe50aefeb9d40cdf554575733b0b275,,upmem_pressure_v1,upmem_path_cost_v2,balanced_literature_informed,True,0.34244275615083586,1,True,208,64,208,576,1872,6,64,368,208,1872,6,6,6,0,128,786432,67108864,0.01171875,0.000244140625,0.000244140625,1032,61440,0.016796875
