resample_index,profile_index,geometric_mean_speedup,minimum_cell_speedup,improved_cell_count,movement_weight,compute_weight,coordination_weight,B_host_dpu_weight,B_mram_wram_weight,I_dpu_weight,N_sync_weight,E_num_weight,P_wram_weight,selected_path_ids_json
602,5,2.228320003181545,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
603,8,2.2931516876715206,1.041845644222677,8,0.3715322706836804,0.40507521716230527,0.2233925121540143,0.1857661353418402,0.1857661353418402,0.40507521716230527,0.2233925121540143,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
604,5,2.2384970473482912,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
605,8,2.289233803113417,1.041845644222677,8,0.3715322706836804,0.40507521716230527,0.2233925121540143,0.1857661353418402,0.1857661353418402,0.40507521716230527,0.2233925121540143,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
606,4,2.2499698848942544,1.0,7,0.22063680206282787,0.7768451800394555,0.002518017897716659,0.11031840103141394,0.11031840103141394,0.7768451800394555,0.002518017897716659,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
607,10,2.2450853169125033,1.0,6,0.47630996810097936,0.518889877536195,0.004800154362825642,0.23815498405048968,0.23815498405048968,0.518889877536195,0.004800154362825642,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
608,9,2.244488932310969,1.0,7,0.5414741851996391,0.45232358896253566,0.006202225837825213,0.27073709259981954,0.27073709259981954,0.45232358896253566,0.006202225837825213,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
609,5,2.2388932768122896,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
610,10,2.2246845661116192,1.0,6,0.47630996810097936,0.518889877536195,0.004800154362825642,0.23815498405048968,0.23815498405048968,0.518889877536195,0.004800154362825642,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
611,3,2.274253010540228,0.997529052435953,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
612,4,2.2381673178691717,1.0,7,0.22063680206282787,0.7768451800394555,0.002518017897716659,0.11031840103141394,0.11031840103141394,0.7768451800394555,0.002518017897716659,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
613,10,2.241595542414213,1.0,6,0.47630996810097936,0.518889877536195,0.004800154362825642,0.23815498405048968,0.23815498405048968,0.518889877536195,0.004800154362825642,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
614,9,2.2415260675590467,1.0,7,0.5414741851996391,0.45232358896253566,0.006202225837825213,0.27073709259981954,0.27073709259981954,0.45232358896253566,0.006202225837825213,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
615,4,2.2455502011786352,1.0,7,0.22063680206282787,0.7768451800394555,0.002518017897716659,0.11031840103141394,0.11031840103141394,0.7768451800394555,0.002518017897716659,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
616,5,2.215184068087894,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
617,3,2.2804214341112354,0.997529052435953,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
618,10,2.2256438706390265,1.0,6,0.47630996810097936,0.518889877536195,0.004800154362825642,0.23815498405048968,0.23815498405048968,0.518889877536195,0.004800154362825642,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
619,5,2.2588599731270587,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
620,5,2.2398819417535907,1.0,6,0.024368166273412584,0.9754242110524387,0.00020762267414873057,0.012184083136706292,0.012184083136706292,0.9754242110524387,0.00020762267414873057,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
621,9,2.2563712827195084,1.0,7,0.5414741851996391,0.45232358896253566,0.006202225837825213,0.27073709259981954,0.27073709259981954,0.45232358896253566,0.006202225837825213,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1"",""quantization_stress_18q_l2:4dpu_t8"":""e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1""}"
622,3,2.289469913364157,0.997529052435953,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
623,4,2.247198406851764,1.0,7,0.22063680206282787,0.7768451800394555,0.002518017897716659,0.11031840103141394,0.11031840103141394,0.7768451800394555,0.002518017897716659,0.0,0.0,"{""edc_18q:1dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""edc_18q:4dpu_t8"":""cf23b184355b080f3bead1d9d754a3c2c295746793109413aedfff30da27b94e"",""ghz_chain_18q:1dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""ghz_chain_18q:4dpu_t8"":""9f9e62a16e205e4bd5eb1d1b8f62cade3177ef00fa9bd4dc15c899a41b00d3d0"",""hs_18q_d1:1dpu_t8"":""bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8"",""hs_18q_d1:4dpu_t8"":""0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e"",""quantization_stress_18q_l2:1dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb"",""quantization_stress_18q_l2:4dpu_t8"":""9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb""}"
