circuit_id,logical_plan_id,node_index,node_id,operand_a_shape,operand_b_shape,output_shape,B,M,N,K,operand_a_scale,operand_b_scale,operand_a_max_abs_component,operand_b_max_abs_component,operand_a_encoded_element_count,operand_b_encoded_element_count,operand_a_q_real_min,operand_a_q_real_max,operand_a_q_imag_min,operand_a_q_imag_max,operand_b_q_real_min,operand_b_q_real_max,operand_b_q_imag_min,operand_b_q_imag_max,operand_a_zero_count,operand_b_zero_count,operand_a_clipping_count,operand_b_clipping_count,operand_a_saturation_at_boundary_count,operand_b_saturation_at_boundary_count,int32_theoretical_accumulator_bound,int32_accumulator_safe,local_output_max_abs_error_vs_same_node_float32,local_output_relative_l2_vs_same_node_float32,local_output_norm_drift_vs_same_node_float32,cumulative_output_max_abs_error_vs_same_node_float32,cumulative_output_relative_l2_vs_same_node_float32,cumulative_output_norm_drift_vs_same_node_float32,theoretical_local_error_bound,observed_local_error,rounding_bound_applicable,logical_encoded_bytes,corresponding_float32_complex_bytes,nominal_compression_ratio,scale_metadata_bytes,quantized_complex_values,scalar_components_quantized,scale_computation_count,quantization_event_count,requantization_event_count,dequantized_output_elements,four_real_products_per_complex_product,integer_multiply_accumulate_count
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,35,contract_7,"[2,2,2]",[2],"[2,2]",1,4,1,2,0.0055677698353144124,0.0055677698353144124,0.7071067690849304,0.7071067690849304,8,2,-127,127,0,0,127,127,0,0,12,2,0,0,4,2,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554958567598,0.0,true,36,80,2.2222222222222223,16,10,20,2,2,2,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,36,contract_36,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,37,contract_37,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,38,contract_38,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,39,contract_39,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,40,contract_40,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,41,contract_45,"[2,2]","[2,2]","[2,2,2,2]",1,4,4,1,0.003937007639351792,0.003937007639351792,0.4999999701976776,0.4999999701976776,4,4,-127,127,0,0,-127,127,0,0,4,4,0,0,4,4,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135538533745718,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,2,16,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,42,contract_46,"[2,2]","[2,2]","[2,2,2,2]",1,4,4,1,0.003937007639351792,0.003937007639351792,0.4999999701976776,0.4999999701976776,4,4,-127,127,0,0,-127,127,0,0,4,4,0,0,4,4,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135538533745718,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,2,16,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,43,contract_41,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,44,contract_42,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,45,contract_43,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,46,contract_44,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.007874015748031496,0.003937007639351792,1.0,0.4999999701976776,4,4,0,127,0,0,-127,127,0,0,6,4,0,0,2,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.019009554476179163,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,1,4,4,32
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,47,contract_47,"[2,2]","[2,2]","[2,2,2,2]",1,4,4,1,0.003937007639351792,0.003937007639351792,0.4999999701976776,0.4999999701976776,4,4,-127,127,0,0,-127,127,0,0,4,4,0,0,4,4,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135538533745718,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,2,16,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,48,contract_48,"[2,2]","[2,2]","[2,2,2,2]",1,4,4,1,0.003937007639351792,0.003937007639351792,0.4999999701976776,0.4999999701976776,4,4,-127,127,0,0,-127,127,0,0,4,4,0,0,4,4,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135538533745718,1.1102230246251565e-16,true,32,64,2.0,16,8,16,2,2,2,16,4,64
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,49,contract_49,"[2,2]","[2,2,2,2]","[2,2,2,2,2,2]",1,4,16,1,0.003937007639351792,0.001968503702343918,0.4999999701976776,0.2499999701976776,4,16,-127,127,0,0,-127,127,0,0,4,16,0,0,4,16,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135537870015859,0.0,true,56,160,2.857142857142857,16,20,40,2,2,2,64,4,256
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,50,contract_50,"[2,2,2,2]","[2,2,2,2]","[2,2,2,2,2,2,2,2]",1,16,16,1,0.001968503702343918,0.001968503702343918,0.2499999701976776,0.2499999701976776,16,16,-127,127,0,0,-127,127,0,0,16,16,0,0,16,16,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135537206286041,1.1102230246251565e-16,true,80,256,3.2,16,32,64,2,2,2,256,4,1024
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,51,contract_51,"[2,2,2,2]","[2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2]",1,16,64,1,0.001968503702343918,0.0009842517925059701,0.2499999701976776,0.12499997764825821,16,64,-127,127,0,0,-127,127,0,0,16,64,0,0,16,64,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135536542556222,0.0,true,176,640,3.6363636363636362,16,80,160,2,2,2,1024,4,4096
hs18_d1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,52,contract_52,"[2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2]","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1,256,1024,1,0.0004921258669199906,0.00024606291879349806,0.062499985098838806,0.031249990686774254,256,1024,-127,127,0,0,-127,127,0,0,256,1024,0,0,256,1024,32258,true,0.0,0.0,0.0,0.0,0.0,0.0,0.011135533887637175,0.0,true,2576,10240,3.9751552795031055,16,1280,2560,2,2,2,262144,4,1048576
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,0,contract_0,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,1,contract_1,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,2,contract_10,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,3,contract_11,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,4,contract_12,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,5,contract_13,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,6,contract_14,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,7,contract_15,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,8,contract_16,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,9,contract_17,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,10,contract_18,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0076765976552888165,0.007874015748031496,0.9749279022216797,1.0,4,16,0,127,-29,29,0,127,0,0,4,28,0,0,2,4,64516,true,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.05320946351420924,0.00020079889635399306,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,11,contract_2,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,12,contract_20,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0068190975452032615,0.007874015748031496,0.8660253882408142,1.0,4,16,0,127,-73,73,0,127,0,0,4,28,0,0,2,4,64516,true,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.05074870231040762,0.0044117584003238175,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,13,contract_22,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007274641765384223,0.007874015748031496,0.9238795042037964,1.0,4,16,0,127,-53,53,0,127,0,0,4,28,0,0,2,4,64516,true,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.052106590340191175,0.00574517484724979,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,14,contract_24,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007605715060797263,0.007874015748031496,0.9659258127212524,1.0,4,16,0,127,-34,34,0,127,0,0,4,28,0,0,2,4,64516,true,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.05300644212802124,0.00044946313843019503,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,15,contract_26,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007722718509163443,0.007874015748031496,0.9807852506637573,1.0,4,16,0,127,-25,25,0,127,0,0,4,28,0,0,2,4,64516,true,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.05332684402012937,0.004044721915027305,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,16,contract_28,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0076765976552888165,0.007874015748031496,0.9749279022216797,1.0,4,16,0,127,-29,29,0,127,0,0,4,28,0,0,2,4,64516,true,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.05320946351420924,0.00020079889635399306,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,17,contract_3,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,18,contract_30,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007488634173325666,0.007874015748031496,0.9510565400123596,1.0,4,16,0,127,-41,41,0,127,0,0,4,28,0,0,2,4,64516,true,0.0019829869270324707,0.0019829869270324707,0.0012220144271850586,0.0019829869270324707,0.0019829869270324707,0.0012220144271850586,0.05265787565846278,0.003966002952395464,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,19,contract_32,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0068190975452032615,0.007874015748031496,0.8660253882408142,1.0,4,16,0,127,-73,73,0,127,0,0,4,28,0,0,2,4,64516,true,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.05074870231040762,0.0044117584003238175,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,20,contract_34,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007274641765384223,0.007874015748031496,0.9238795042037964,1.0,4,16,0,127,-53,53,0,127,0,0,4,28,0,0,2,4,64516,true,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.052106590340191175,0.00574517484724979,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,21,contract_36,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007605715060797263,0.007874015748031496,0.9659258127212524,1.0,4,16,0,127,-34,34,0,127,0,0,4,28,0,0,2,4,64516,true,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.05300644212802124,0.00044946313843019503,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,22,contract_38,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007722718509163443,0.007874015748031496,0.9807852506637573,1.0,4,16,0,127,-25,25,0,127,0,0,4,28,0,0,2,4,64516,true,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.05332684402012937,0.004044721915027305,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,23,contract_4,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,24,contract_40,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0076765976552888165,0.007874015748031496,0.9749279022216797,1.0,4,16,0,127,-29,29,0,127,0,0,4,28,0,0,2,4,64516,true,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.00010040402412414551,0.00010040403140010312,4.470348358154297e-05,0.05320946351420924,0.00020079889635399306,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,25,contract_42,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007488634173325666,0.007874015748031496,0.9510565400123596,1.0,4,16,0,127,-41,41,0,127,0,0,4,28,0,0,2,4,64516,true,0.0019829869270324707,0.0019829869270324707,0.0012220144271850586,0.0019829869270324707,0.0019829869270324707,0.0012220144271850586,0.05265787565846278,0.003966002952395464,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,26,contract_44,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.0068190975452032615,0.007874015748031496,0.8660253882408142,1.0,4,16,0,127,-73,73,0,127,0,0,4,28,0,0,2,4,64516,true,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.002205878496170044,0.002205878496170044,0.002202272415161133,0.05074870231040762,0.0044117584003238175,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,27,contract_46,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007274641765384223,0.007874015748031496,0.9238795042037964,1.0,4,16,0,127,-53,53,0,127,0,0,4,28,0,0,2,4,64516,true,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.0028725862503051758,0.0028725864831358194,0.0022057294845581055,0.052106590340191175,0.00574517484724979,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,28,contract_48,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007605715060797263,0.007874015748031496,0.9659258127212524,1.0,4,16,0,127,-34,34,0,127,0,0,4,28,0,0,2,4,64516,true,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.00022473931312561035,0.00022473932767752558,0.00011622905731201172,0.05300644212802124,0.00044946313843019503,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,29,contract_5,[2],"[2,2]",[2],1,1,2,2,0.007874015748031496,0.0055677698353144124,1.0,0.7071067690849304,2,4,0,127,0,0,-127,127,0,0,3,4,0,0,1,4,64516,true,0.0,0.0,0.0,0.0,0.0,0.0,0.01900955528390228,0.0,true,28,48,1.7142857142857142,16,6,12,2,2,0,2,4,16
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,30,contract_50,"[2,2]","[2,2,2,2]","[2,2,2,2]",1,2,8,2,0.007722718509163443,0.007874015748031496,0.9807852506637573,1.0,4,16,0,127,-25,25,0,127,0,0,4,28,0,0,2,4,64516,true,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.002022355794906616,0.00202235602773726,0.0007851123809814453,0.05332684402012937,0.004044721915027305,true,56,160,2.857142857142857,16,20,40,2,2,0,16,4,128
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,31,contract_52,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.0076765976552888165,0.7071067690849304,0.9749279022216797,4,4,-127,127,0,0,0,127,-29,29,4,4,0,0,4,2,64516,true,7.098913192749023e-05,0.00010039379412773997,3.159046173095703e-05,7.098913192749023e-05,0.00010039379412773997,3.159046173095703e-05,0.02648873460684511,0.00014198625883671268,true,32,64,2.0,16,8,16,2,2,0,4,4,32
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,32,contract_53,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.007488634173325666,0.7071067690849304,0.9510565400123596,4,4,-127,127,0,0,0,127,-41,41,4,4,0,0,4,2,64516,true,0.0014021992683410645,0.0019830092787742615,0.0008640289306640625,0.0014021992683410645,0.0019830092787742615,0.0008640289306640625,0.026112808040375798,0.0028043875338496504,true,32,64,2.0,16,8,16,2,2,0,4,4,32
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,33,contract_54,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.0068190975452032615,0.7071067690849304,0.8660253882408142,4,4,-127,127,0,0,0,127,-73,73,4,4,0,0,4,2,64516,true,0.0015597939491271973,0.0022058819886296988,0.0015571117401123047,0.0015597939491271973,0.0022058819886296988,0.0015571117401123047,0.02477373437773015,0.0031195842284363895,true,32,64,2.0,16,8,16,2,2,0,4,4,32
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,34,contract_55,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.007274641765384223,0.7071067690849304,0.9238795042037964,4,4,-127,127,0,0,0,127,-53,53,4,4,0,0,4,2,64516,true,0.0020312070846557617,0.0028725608717650175,0.001559615135192871,0.0020312070846557617,0.0028725608717650175,0.001559615135192871,0.025684822634652237,0.004062452024066854,true,32,64,2.0,16,8,16,2,2,0,4,4,32
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,35,contract_56,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.007605715060797263,0.7071067690849304,0.9659258127212524,4,4,-127,127,0,0,0,127,-34,34,4,4,0,0,4,2,64516,true,0.0001589059829711914,0.00022472701675724238,8.213520050048828e-05,0.0001589059829711914,0.00022472701675724238,8.213520050048828e-05,0.026346969381728237,0.00031781842763817236,true,32,64,2.0,16,8,16,2,2,0,4,4,32
stress18_l2,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,36,contract_57,"[2,2]","[2,2]","[2,2]",1,2,2,2,0.0055677698353144124,0.007722718509163443,0.7071067690849304,0.9807852506637573,4,4,-127,127,0,0,0,127,-25,25,4,4,0,0,4,2,64516,true,0.001430019736289978,0.002022353233769536,0.0005551576614379883,0.001430019736289978,0.002022353233769536,0.0005551576614379883,0.026580976103445474,0.0028600502451819887,true,32,64,2.0,16,8,16,2,2,0,4,4,32
