split,attempt_type,cell_id,circuit_id,topology_id,candidate_path_id,plan_id,route_id,block,sample_index,order_index,sample_id,session_instance_id,experiment_id,run_id,source_sha,candidate_generation_source_sha,physical_execution_source_sha,candidate_set_sha256,calibration_set_sha256,problem_id,tensor_network_structure_id,logical_plan_id,physical_plan_id,executable_id,validation_policy_id,output_sha256,status,validation,fallback,max_abs_error,relative_l2_error,norm_drift,phase_aligned_max_abs_error,full_precision_passed,policy_reference_passed,timing_scope,total_wall_s,session_open_s,session_close_s,session_inclusive_s,kernel_s,h2d_s,d2h_s,h2d_bytes,d2h_bytes,preparation_s,planning_s,lowering_s,mapping_s,slicing_s,host_reduce_s,rank_work_s,request_build_s,request_wave_s,request_artifact_build_s,payload_record_staging_s,request_work_unit_materialization_s,request_payload_materialization_s,request_payload_hashing_s,request_payload_file_write_s,request_manifest_sidecar_staging_s,request_build_residual_s,request_payload_record_count,request_payload_bytes_staged,request_payload_bytes_hashed,request_payload_files_created,requested_dpus,allocated_dpus,active_dpus,tasklets_per_dpu,rank_count,active_rank_count,target_observed,request_transport,collection_resource_admission_passed,execution_resource_admission_passed,startup_resource_admission_passed,physical_target_verified,hardware_kernel_executed,simulator_kernel_executed,cpu_fallback_used,binary_identity_verified,native_identity_verified,hardware_release_verified,tasklet_utilization,dpu_utilization,dominant_wave_utilization,total_wave_count,fully_populated_wave_count,active_dpu_ids_json,active_rank_indices_json,requested_rank_paths_json
training,warmup,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,path_0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,1dpu_t8,0,0,8,2de8904c5cca3c152cd708c8bc049a454122eedbb9e477b91c53f0a94664c35a,67ad7a3e-a318-450c-9599-9a154cc02a53,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,effb17e9fd24b9768105686a1c2df64c7143760bcef663f80c1381664f5c5360,fbe175c5e7d7ea76d48501ecb6294237406bf4534484cb0a052a87814a72c241,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.3942142460000468,0.11990660800074693,0.006070303999877069,1.5201911580006708,0.49754293699999996,0.072676978,0.13019119099999998,58432,4228672,0.015458149988262448,,,,,,,0.13346150897268672,1.3240664079748967,0.07769772498795646,0.028547959045681637,0.004497017984249396,0.0037500470170925837,0.0010153900184377562,0.0,0.0006155720038805157,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992990087604959,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,path_0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,1dpu_t8,1,0,10,df425d62013eb04392ea4b20d3c066c288735b2e84cfbe1cc190a07bcf45c28e,bfac8a03-d5a0-45e1-81bc-b133d77b2f43,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,effb17e9fd24b9768105686a1c2df64c7143760bcef663f80c1381664f5c5360,fbe175c5e7d7ea76d48501ecb6294237406bf4534484cb0a052a87814a72c241,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.4110460280026018,0.12410593399908976,0.005669525002303999,1.5408214870039956,0.5014412460000001,0.071918586,0.13446505700000003,58432,4228672,0.01627874799305573,,,,,,,0.14630023503195844,1.3374722700064012,0.08553325498360209,0.031635537092370214,0.004847938020247966,0.004127832038648194,0.0011546619862201624,0.0,0.0006830660240666475,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992990087604959,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,path_0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,1dpu_t8,2,1,28,bef43f201e1d2bf49f910845ba29e2aedaac5faa0a51b2b89ec315ed04afc19c,d244fb97-3d99-46ae-a5ff-cb737afcb6fe,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,effb17e9fd24b9768105686a1c2df64c7143760bcef663f80c1381664f5c5360,fbe175c5e7d7ea76d48501ecb6294237406bf4534484cb0a052a87814a72c241,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.376440181000362,0.12426138500086381,0.0070392859997809865,1.5077408520010067,0.500714748,0.07239757899999999,0.13137267200000002,58432,4228672,0.014946932024031412,,,,,,,0.13478125000256114,1.3079276269854745,0.07864917300321395,0.02910071004225756,0.004485167002712842,0.0037520019759540446,0.001042358017002698,0.0,0.0006236840454221237,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992990087604959,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,path_0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,1dpu_t8,3,2,10,dcfc8933f0c4e2b40c275d3f73d0476570db10da3ecfe41c9dfd0777bbd684e2,4d239039-7287-432c-9652-568822fa40b9,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,effb17e9fd24b9768105686a1c2df64c7143760bcef663f80c1381664f5c5360,fbe175c5e7d7ea76d48501ecb6294237406bf4534484cb0a052a87814a72c241,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.406310622998717,0.12639584699718398,0.006319689000520157,1.5390261589964211,0.5080102989999999,0.075737737,0.130256646,58432,4228672,0.01575453999976162,,,,,,,0.14419458496558946,1.3360648190282518,0.08053020600345917,0.029750987079751212,0.004604760008078301,0.003912241012585582,0.0010609120108711068,0.0,0.0006425510364351794,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9992990087604959,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,path_93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,1dpu_t8,0,0,18,203a1d9d4cae019ecacc5e06ff5dcf8f5ce4c1415f26e176480c77451251c011,625bb515-7109-47c0-9dca-1824c50bb476,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,a0bd81b835848d8c75d3f9a1c796bb5a879b5adcdbea30497c509deb308b290d,6a2b2c56a95133c3246d402d7b8392673b8c80da6275665de530bd2bdb6cd970,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.3948080349982774,0.12160145900270436,0.00629241299975547,1.5227019070007373,0.498880844,0.074083304,0.13460257899999997,59552,4229792,0.01571463800064521,,,,,,,0.14153907601939864,1.3229162260249723,0.0825615470057528,0.030399729021155508,0.004646112989576068,0.0039660570182604715,0.001141934990300797,0.0,0.0006542210285260808,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986877584718161,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,path_93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,1dpu_t8,1,0,8,c16ed85d1f40330a3a51832cc56d8b94f9951d3ca0157041f95b42f67b315269,143517c4-0959-4aae-80b0-69e8059f5269,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,a0bd81b835848d8c75d3f9a1c796bb5a879b5adcdbea30497c509deb308b290d,6a2b2c56a95133c3246d402d7b8392673b8c80da6275665de530bd2bdb6cd970,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.3794898460000695,0.12623699400137411,0.006983209997997619,1.5127100499994413,0.502533208,0.07350204999999997,0.131099094,59552,4229792,0.015261794007528806,,,,,,,0.13580987300883862,1.3098836430435767,0.07900878398504574,0.02914565299579408,0.004490069000894437,0.0038245629948505666,0.001052405008522328,0.0,0.0006275769665080588,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986877584718161,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,path_93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,1dpu_t8,2,1,46,2a9b5598cd0020d1f8ee009f948c4bcb7a3609d251b9da584c346f960482f3f4,4e2f479e-d3eb-4616-be16-6af11a4a3d87,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,a0bd81b835848d8c75d3f9a1c796bb5a879b5adcdbea30497c509deb308b290d,6a2b2c56a95133c3246d402d7b8392673b8c80da6275665de530bd2bdb6cd970,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.40056450100019,0.12554112499856274,0.005678318000718718,1.5317839439994714,0.5016936820000001,0.076001324,0.134249463,59552,4229792,0.015324496001994703,,,,,,,0.13941556198187754,1.3288512930375873,0.08178426498488989,0.030203392037947197,0.004611139003827702,0.003971097008616198,0.0011631159904936794,0.0,0.0006515530258184299,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986877584718161,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,path_93535be1f45b148a1b3d81d74e0185ffb0339853e6877aa2080426e1339bf13c,1dpu_t8,3,2,3,12238fa3741ecbb39ca2a5c084b9d396e364fa95318f53e27d1f15aab78cff52,367c6cd0-f424-4b09-b418-fdeea5c50140,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,a0bd81b835848d8c75d3f9a1c796bb5a879b5adcdbea30497c509deb308b290d,6a2b2c56a95133c3246d402d7b8392673b8c80da6275665de530bd2bdb6cd970,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.3981899440004781,0.1235498269998061,0.005780144998425385,1.5275199159987096,0.49959419600000005,0.07375911399999999,0.13163160299999999,59552,4229792,0.01589151798543753,,,,,,,0.1396305739908712,1.3272468489776656,0.08102933597911033,0.029848405971279135,0.004631982996215811,0.003932358955353266,0.0010728919914981816,0.0,0.0006418300035875291,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986877584718161,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,path_bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,1dpu_t8,0,0,40,2ed8309884f0bb9749a87d5c12602c4c0f277e736b0d74d9ef9275c7eec4ffdd,a12727ad-79a6-4613-b6e9-1d6134cf90b3,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,843c9972542cce4f0d7aece9d563595e6fa7ce5c41ba9d56028114bbe652ed28,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.363981225000316,0.11766902599993045,0.007481693002773682,1.4891319440030202,0.502019907,0.07121630699999999,0.128742511,58432,4228672,0.015113789992028615,,,,,,,0.1305717250033922,1.2953744519909378,0.07552594799926737,0.02793463004491059,0.004305608988943277,0.003656036005850183,0.000984502006758703,0.0,0.0006066510031814687,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9991777562217709,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,path_bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,1dpu_t8,1,0,27,a2a5b07731a26b3098800aa11082a15cd64966d0c04aa7b986700a50c17e5615,97f363a3-2091-4406-802b-c100c79be17c,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,843c9972542cce4f0d7aece9d563595e6fa7ce5c41ba9d56028114bbe652ed28,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.369037582000601,0.11585153199848719,0.00574828000026173,1.49063739399935,0.500915825,0.071517098,0.12904232300000001,58432,4228672,0.01507935899644508,,,,,,,0.13273156202558312,1.299753553015762,0.07669801502561313,0.02834596496541053,0.004437143998075044,0.003700819990626769,0.0010207589912170079,0.0,0.0006400839956768323,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9991777562217709,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,path_bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,1dpu_t8,2,1,19,09ce6b0133ec06395d29bd6a79084639ae192b750bbb2eb373fc54deea29f22a,e607adeb-d766-46d1-b131-0868e1270024,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,843c9972542cce4f0d7aece9d563595e6fa7ce5c41ba9d56028114bbe652ed28,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.580407125002239,0.11689833799755434,0.005630960000416962,1.7029364230002102,0.485514546,0.052395545,0.12408213599999998,58432,4228672,0.023175766007625498,,,,,,,0.19968596101170988,1.4924974119821854,0.12374217397882603,0.05086554896843154,0.005488025002705399,0.005630390962323872,0.0013053170041530393,0.0,0.0007519659739045892,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9991777562217709,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,hs_18q_d1:1dpu_t8,hs_18q_d1,1dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,path_bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,1dpu_t8,3,2,40,f584eadfa1017c171cd45087cd74dd7a32526ff1d68664b1a8d7d6dec763ea9d,561e40bb-67dc-4c45-b3dd-02db0e1b1d41,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,3041c3f6b10c61f860b9191479ab8426d3139ce17a9839fe77b2fbe5492ee655,4cc946feedba2fd8517c36679932644f2fd129a5bd767a9db9ddaaa0e210f7b1,dd46d96263bc04008e7800fc0c50b8bd6824badb435b2878a38398ab3d6a8bef,843c9972542cce4f0d7aece9d563595e6fa7ce5c41ba9d56028114bbe652ed28,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,b0cefc07e5f7a18159a9c4ef798571e00b6e5179dd490b4e4f42619d3401adda,success,passed,false,1.0477378925392855e-09,5.364418009801143e-07,5.364419354281225e-07,1.0477378925392855e-09,True,True,steady_execution_v1,1.3739745780003432,0.11873534199912683,0.005913589997362578,1.4986235099968326,0.50059544,0.072319851,0.130773374,58432,4228672,0.015313813997636316,,,,,,,0.13454694003303302,1.3052993240125943,0.07813581600566977,0.028709455957141472,0.004429198033903958,0.0038383309911296237,0.001040374998410698,0.0,0.0006504859738925006,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9991777562217709,1.0,1.0,56,56,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
