circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_18q_d1,training,1dpu_t8,912da6d79747bfee61e3d6b647b122f4d4e5fd35035f59323c9e3ca104204e61,31,-0.0001599007527409821,grouped
hs_18q_d1,training,1dpu_t8,fb0c7c6c4832fe463bb7c5522658bdd237d7956600732fc96f50fcbd9c0dcccc,32,-0.0001599007527409821,grouped
hs_18q_d1,training,1dpu_t8,be5110bd8fa9cf49291a5f555ee7aef3c0c121bf32b94e914d366b7ccc1535d9,33,-0.00015635961434007405,grouped
hs_18q_d1,training,1dpu_t8,8028b4c9072ec89023ebaff4946184010bc5fed333127506b157d6a052a5c971,34,-0.00013301864123077588,grouped
hs_18q_d1,training,1dpu_t8,9698c5d3e6374c260449bf92672b4bd1341a305b9397494fe2353f41ce35fb10,35,-0.00012030112007761209,grouped
hs_18q_d1,training,1dpu_t8,fc1c80b3d71348f3b1d2d2163277e033ecfb9a1674ef52a7af9003f7f4666477,36,-0.00012030112007761209,grouped
hs_18q_d1,training,1dpu_t8,4bfe38b2a72275c15cee55c4974f0554c0e1ea00713ecc9e3c8197de69ac8afe,37,-8.070384117635915e-05,grouped
hs_18q_d1,training,1dpu_t8,62020bb70ab8294e15551f8b2849175df4f97ff4a61a14b427ba2a03d3f1c023,38,-6.090608429894012e-05,grouped
hs_18q_d1,training,1dpu_t8,6ea9011be09c9fab614ae5a52c2d6f25cd9dc6c5f947303102e55b663ec3e185,39,-5.500506460948736e-05,grouped
hs_18q_d1,training,1dpu_t8,765f26ce2401fa06e50b0d679dafccaab5d77e17b1eed5d84caa0aff9a2f9419,40,-4.1108915757122246e-05,grouped
hs_18q_d1,training,1dpu_t8,e86c5ad589da5e05fcea2275564af7350bbd1e93aeca68f002fcf2bc54c1f9a4,41,-2.131233551587821e-05,grouped
hs_18q_d1,training,1dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,42,0.0,grouped
hs_18q_d1,training,1dpu_t8,759b2ad1ffefd6fc242b61880379b8e307f3ea375b68be657e259ce69f3a0d21,43,3.007955369193336e-05,grouped
hs_18q_d1,training,1dpu_t8,277b2ff4e8c66832cf8cb517e06721550908bbf0d2d20990eae3da2a84c84adf,44,3.807387575468233e-05,grouped
hs_18q_d1,training,1dpu_t8,5cf71b63b0c1fe1871ea75f34da09afc5b15e6ea06d69cae71b61ddc0596b6a3,45,3.807387575468233e-05,grouped
hs_18q_d1,training,1dpu_t8,957d4e828a8d4bb9016889d32d3a375081110730747397ffb8312e89c83eeb34,46,5.7868103143738324e-05,grouped
hs_18q_d1,training,1dpu_t8,0c5bff3a4d111464cf4bcb489e396f0ef61739a873d014cd660711f785ba4d6b,47,7.766174240709189e-05,grouped
hs_18q_d1,training,1dpu_t8,965867cf707624fd34eaaf69b8aa987881dad4a8134db4f1268cf9f482b19177,48,7.766174240709189e-05,grouped
hs_18q_d1,training,1dpu_t8,b3eed2e824fc9da4bc7c0a708a8815682543eb99edc453cffbec34f8fdde19d8,49,7.766174240709189e-05,grouped
hs_18q_d1,training,1dpu_t8,c2c52a2f292a05e4b16d7737a60848dc734f616a0161ca799d641b535149aabe,50,7.766174240709189e-05,grouped
hs_18q_d1,training,1dpu_t8,887321eb026bdd24f0524636590f3f64a1015395f6d92251eaeb2194a514b4a5,51,9.745479357975212e-05,grouped
hs_18q_d1,training,1dpu_t8,002f633fd11c9c8ac95008a9452a63ccea24651ab38167fe6e6b762d00c2806d,52,0.00011724725669683589,grouped
hs_18q_d1,training,1dpu_t8,66959e7d2252e7093468ef286b17619756cf46afd8316dcddba5374cf4d1e490,53,0.00011724725669683589,grouped
hs_18q_d1,training,1dpu_t8,25ea1aaf3a8402182a389b8b08cad910a5911438728e3ec7ef116801a75407be,54,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,3398ac004f66c2b28067e07edcff5049d404ad945335eb0e0d7159f26b1e103e,55,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,370e28e308c1334d27238183790678ebed88e598a4389ac2013a616f77a39396,56,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,3ec76ad4354debd4e3d515b9586a2a02155e2efadce2fbadcc8a44815a8d072f,57,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,4686e71f75e09635c86b58d1ed718c811de32386bdf933e5d57d2258872bb79c,58,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,4b33cee5bff5c8322b9104c495876c8b7464897ddfc51a63f27666e2563e19c1,59,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,99e1b10accfbe37b4ab03fd5a9be529b4639ebf303673c6736ba6208521b0164,60,0.0002755657958235531,grouped
